"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-24","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","65","H,,S","75",",,W","55",",,W","  260",",,W","  250",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-25","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","63","H,,S","72",",,W","59",",,W","  330",",,W","  310",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-26","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","62","H,,S","67",",,W","56",",,W","  340",",,W","  340",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-27","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","63","H,,S","76",",,W","51",",,W","  110",",,W","  110",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-28","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","65","H,,S","72",",,W","56",",,W","  100",",,W","  240",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-29","6.04",",,W",,,"0.74",",,W,2400","0.0",",,W","0.0",",,W,2400","68","H,,S","70",",,W","63",",,W","   30",",,W","  130",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-30","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","68","H,,S","77",",,W","62",",,W","  100",",,W","   70",",,W","8.9",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-08-31","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","85",",,W","60",",,W","  230",",,W","  210",",,W","13.0",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-01","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","78","H,,S","88",",,W","68",",,W","  210",",,W","  200",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-02","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","80","H,,S","90",",,W","72",",,W","  210",",,W","  220",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-03","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","81","H,,S","91",",,W","71",",,W","   50",",,W","   40",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-04","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","85",",,W","68",",,W","   70",",,W","   70",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-05","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","87",",,W","69",",,W","  150",",,W","  170",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-06","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","80","H,,S","92",",,W","70",",,W","  200",",,W","  190",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-07","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","81","H,,S","88",",,W","76",",,W","  210",",,W","  200",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-08","8.50",",,W",,,"1.04",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","81",",,W","68",",,W","  270",",,W","  260",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-09","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","70","H,,S","77",",,W","58",",,W","   20",",,W","   40",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-10","5.59",",,W",,,"0.21",",,W,2400","0.0",",,W","0.0",",,W,2400","64","H,,S","74",",,W","54",",,W","  320",",,W","  320",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-11","10.74",",,W",,,"0.17",",,W,2400","0.0",",,W","0.0",",,W,2400","62","H,,S","67",",,W","54",",,W","  320",",,W","  330",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-12","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","58","H,,S","65",",,W","50",",,W","   40",",,W","   30",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-13","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","58","H,,S","70",",,W","48",",,W","  290",",,W","  270",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-14","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","65","H,,S","82",",,W","52",",,W","  200",",,W","  180",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-15","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","82",",,W","62",",,W","  170",",,W","  170",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-16","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","83",",,W","56",",,W","  190",",,W","  190",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-17","11.41",",,W",,,"0.36",",,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","85",",,W","61",",,W","  270",",,W","  280",",,W","36.9",",,W","48.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-18","7.16",",,W",,,"2.41",",,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","74",",,W","65",",,W","  300",",,W","  310",",,W","31.1",",,W","42.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-19","9.84",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W,2400","65","H,,S","71",",,W","53",",,W","  320",",,W","  330",",,W","28.0",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-20","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","60","H,,S","73",",,W","50",",,W","  100",",,W","  110",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-21","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","62","H,,S","74",",,W","52",",,W","   90",",,W","  100",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-22","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","65","H,,S","80",",,W","53",",,W","  100",",,W","  190",",,W","10.1",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-23","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","68","H,,S","80",",,W","57",",,W","   70",",,W","  100",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-24","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","76",",,W","56",",,W","   50",",,W","  180",",,W","12.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-25","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","65","H,,S","73",",,W","60",",,W","   40",",,W","   40",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-26","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","75",",,W","60",",,W","  100",",,W","   60",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-27","7.16",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","74",",,W","61",",,W","  140",",,W","  120",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-28","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","70","H,,S","77",",,W","64",",,W","  190",",,W","  190",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-29","14.54",",,W",,,"0.40",",,W,2400","0.0",",,W","0.0",",,W,2400","64","H,,S","68",",,W","55",",,W","   20",",,W","   20",",,W","29.1",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-09-30","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","57","H,,S","61",",,W","52",",,W","   20",",,W","   20",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-01","18.12",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","55","H,,S","59",",,W","52",",,W","   40",",,W","   40",",,W","28.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-02","19.01",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","55","H,,S","60",",,W","51",",,W","   50",",,W","   50",",,W","25.1",",,W","38.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-03","17.00",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W,2400","52","H,,S","54",",,W","48",",,W","   50",",,W","   60",",,W","25.1",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-04","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","52","H,,S","57",",,W","50",",,W","   50",",,W","   60",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-05","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","57","H,,S","60",",,W","55",",,W","   50",",,W","   40",",,W","10.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-06","4.92",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","60","H,,S","71",",,W","55",",,W","  140",",,W","  110",",,W","12.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-07","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","62","H,,S","71",",,W","54",",,W","   50",",,W","   50",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-08","8.28",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W,2400","62","H,,S","77",",,W","50",",,W","  220",",,W","  200",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-09","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","60","H,,S","64",",,W","47",",,W","  340",",,W","  350",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-10","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","53","H,,S","65",",,W","42",",,W","  220",",,W","  250",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-11","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","62","H,,S","79",",,W","51",",,W","  200",",,W","  200",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-12","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","75",",,W","53",",,W","  280",",,W","  280",",,W","31.1",",,W","40.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-13","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","56","H,,S","63",",,W","47",",,W","  290",",,W","  310",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-14","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","52","H,,S","63",",,W","42",",,W","  290",",,W","  290",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-15","11.18",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","55","H,,S","69",",,W","46",",,W","  320",",,W","  280",",,W","33.1",",,W","44.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-16","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","49","H,,S","55",",,W","37",",,W","  320",",,W","  280",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-17","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","42","H,,S","53",",,W","33",",,W","  310",",,W","  310",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-18","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","45","H,,S","60",",,W","33",",,W","  310",",,W","  310",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-19","18.79",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","55","H,,S","73",",,W","47",",,W","  210",",,W","  210",",,W","28.0",",,W","38.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-20","10.07",",,W",,,"0.11",",,W,2400","0.0",",,W","0.0",",,W,2400","64","H,,S","74",",,W","57",",,W","  210",",,W","  230",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-21","10.74",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W,2400","63","H,,S","75",",,W","52",",,W","  230",",,W","  210",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-22","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","60","H,,S","62",",,W","51",",,W","   30",",,W","   60",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-23","11.63",",,W",,,"0.16",",,W,2400","0.0",",,W","0.0",",,W,2400","55","H,,S","64",",,W","52",",,W","  130",",,W","  120",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-24","14.32",",,W",,,"0.30",",,W,2400","0.0",",,W","0.0",",,W,2400","62","H,,S","66",",,W","46",",,W","  270",",,W","  270",",,W","25.9",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-25","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","51","H,,S","62",",,W","41",",,W","  330",",,W","  330",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-26","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","49","H,,S","61",",,W","37",",,W","  110",",,W","   70",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-27","13.42",",,W",,,"0.49",",,W,2400","0.0",",,W","0.0",",,W,2400","53","H,,S","56",",,W","50",",,W","  110",",,W","  110",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-28","14.99",",,W",,,"0.33",",,W,2400","0.0",",,W","0.0",",,W,2400","53","H,,S","56",",,W","37",",,W","  280",",,W","  270",",,W","31.1",",,W","42.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-29","15.43",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","41","H,,S","47",",,W","36",",,W","  270",",,W","  250",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-30","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","45","H,,S","56",",,W","36",",,W","  180",",,W","  180",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-10-31","11.41",",,W",,,"0.77",",,W,2400","0.0",",,W","0.0",",,W,2400","47","H,,S","52",",,W","45",",,W","  270",",,W","  270",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-11-01","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","53","H,,S","63",",,W","44",",,W","  250",",,W","  250",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-11-02","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","58","H,,S","72",",,W","47",",,W","  210",",,W","  220",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-11-03","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","58","H,,S","70",",,W","44",",,W","  180",",,W","  170",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-11-04","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","58","H,,S","71",",,W","48",",,W","  200",",,W","  200",",,W","18.1",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-11-05","16.11",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","64","H,,S","70",",,W","59",",,W","  200",",,W","  190",",,W","31.1",",,W","40.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-11-06","14.76",",,W",,,"0.16",",,W,2400","0.0",",,W","0.0",",,W,2400","56","H,,S","65",",,W","41",",,W","  270",",,W","  260",",,W","30.0",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-11-07","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","44","H,,S","53",",,W","35",",,W","  290",",,W","  270",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-11-08","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","41","H,,S","52",",,W","28",",,W","  210",",,W","  210",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-11-09","2.24",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","42","H,,S","56",",,W","29",",,W","   90",",,W","   50",",,W","10.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-11-10","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","45","H,,S","56",",,W","32",",,W","  230",",,W","  240",",,W","10.1",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2015-11-11","14.32",",,W",,,"0.42",",,W,2400","0.0",",,W","0.0",",,W,2400","48","H,,S","63",",,W","36",",,W","  170",",,W","  150",",,W","36.0",",,W","46.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
